,0,1
167,yuks,0.04575168341398239
168,frap,0.05766220763325691
169,maza,0.01460939459502697
170,lowe,0.04553639516234398
171,gelt,0.03634912893176079
172,taut,0.02398674748837948
173,agin,0.06992872059345245
174,hulk,0.03547171130776405
175,asak,0.062196966260671616
176,vady,0.043966833502054214
177,ford,0.0537554994225502
178,road,0.026502083986997604
179,bine,0.02334047481417656
180,vagi,0.04140963777899742
181,vizy,0.058248843997716904
182,lehr,0.1118086650967598
183,moor,0.01395739708095789
184,koas,0.049491044133901596
185,josh,0.05125601589679718
186,onym,0.0852610170841217
187,ympt,0.09765320271253586
188,piro,0.04737523943185806
189,jark,0.03742116317152977
190,snip,0.07763329148292542
191,tavs,0.021664537489414215
192,shri,0.05589503422379494
193,ziff,0.06591121107339859
194,deck,0.04609667509794235
195,palp,0.06868734210729599
196,kuti,0.040187492966651917
197,cork,0.030843185260891914
198,tuth,0.035056356340646744
199,tree,0.022258302196860313
200,meld,0.015218670479953289
201,jury,0.03547956794500351
202,croy,0.03901088237762451
203,cued,0.04306783527135849
204,bizz,0.04128243401646614
205,pomp,0.04645376652479172
206,goth,0.042352981865406036
207,tori,0.03121081367135048
208,moyl,0.08194269239902496
209,fiky,0.05310804024338722
210,flow,0.03283541649580002
211,trye,0.0710819810628891
212,teca,0.03153496980667114
213,gals,0.01509624533355236
214,flub,0.06804343312978745
215,jute,0.0358709953725338
216,shet,0.03452200070023537
217,okra,0.05539145693182945
218,etym,0.11449698358774185
219,doli,0.032900553196668625
220,qere,0.08511911332607269
221,bolo,0.027322866022586823
222,lima,0.025215743109583855
223,fage,0.04383053630590439
224,slow,0.010931959375739098
225,inde,0.038886044174432755
226,wace,0.04173780977725983
227,bays,0.03652575612068176
228,lamb,0.08490876108407974
229,raad,0.030075035989284515
230,borg,0.02661408670246601
231,tean,0.01784396544098854
232,apod,0.04951665922999382
233,poll,0.03024357184767723
234,curn,0.037268493324518204
235,zein,0.05919874459505081
236,rugs,0.0250544436275959
237,calf,0.0400887131690979
238,utes,0.06835632771253586
239,lobs,0.029955031350255013
240,hold,0.029971005395054817
241,etat,0.0706411674618721
242,mizz,0.03561238944530487
243,kudo,0.04142769053578377
244,dand,0.04450889676809311
245,saur,0.02929082326591015
246,bawr,0.035461850464344025
247,toyo,0.038009919226169586
248,otto,0.07264409214258194
249,wont,0.03077625297009945
250,phis,0.04241017997264862
251,alin,0.06203731149435043
252,stow,0.03321098908782005
253,gloy,0.061430275440216064
254,gizz,0.05188404768705368
255,chiz,0.06465812027454376
256,caul,0.03423760458827019
257,mare,0.008970599621534348
258,dauw,0.10511887818574905
259,boof,0.03244481235742569
260,vain,0.04356050491333008
261,kain,0.04090019688010216
262,kete,0.04340915381908417
263,nodi,0.05742410570383072
264,nest,0.035556890070438385
265,sket,0.029741529375314713
266,ague,0.07149498164653778
267,quim,0.04012533649802208
268,tuik,0.039897628128528595
269,ecod,0.09973374009132385
270,uzan,0.06328004598617554
271,luce,0.028812896460294724
272,tern,0.020852772518992424
273,mang,0.01345809642225504
274,worm,0.05210781842470169
275,jook,0.04710948467254639
276,game,0.029992248862981796
277,moss,0.010867155157029629
278,lide,0.01909339427947998
279,koss,0.04020615667104721
280,coit,0.04374593868851662
281,soga,0.03573950380086899
282,kiss,0.03375228866934776
283,boyg,0.15553799271583557
284,vire,0.0451398640871048
285,tava,0.027232833206653595
286,paps,0.03314885497093201
287,akee,0.046294767409563065
288,neif,0.03823453187942505
289,olla,0.032298579812049866
290,gree,0.030341578647494316
291,zest,0.06632743775844574
292,pess,0.029310228303074837
293,boar,0.02904638461768627
294,odas,0.06101987138390541
295,burd,0.03214287385344505
296,felt,0.047078393399715424
297,twos,0.0832885131239891
298,lunk,0.023471372202038765
299,hajj,0.13022957742214203
300,eppy,0.08092810213565826
301,hech,0.04798208922147751
302,dust,0.0330040380358696
303,isle,0.06949879229068756
304,guti,0.04728294909000397
305,foil,0.043591491878032684
306,sled,0.02318156138062477
307,guly,0.03768426924943924
308,hads,0.02650136686861515
309,tace,0.025014545768499374
310,yair,0.040552470833063126
311,toco,0.030280549079179764
312,atka,0.10151897370815277
313,utas,0.05190318077802658
314,alma,0.006420482881367207
315,bhel,0.08085624128580093
316,lats,0.01849490776658058
317,kish,0.0498809814453125
318,find,0.045253686606884
319,pose,0.04046613350510597
320,tump,0.041982535272836685
321,marc,0.04924597218632698
322,socs,0.048021551221609116
323,sauf,0.022345304489135742
324,haro,0.0412067212164402
325,ludo,0.029569564387202263
326,salt,0.03905930370092392
327,cray,0.039348356425762177
328,peed,0.03206467255949974
329,ball,0.024265892803668976
330,shat,0.024409394711256027
331,perm,0.03861638158559799
332,bens,0.02586573176085949
333,raff,0.052327752113342285
334,ruen,0.029947061091661453
335,myst,0.051340214908123016
336,umma,0.04571043699979782
337,lobe,0.028766868636012077
338,adet,0.11519399285316467
339,skit,0.05709608644247055
340,dels,0.031048603355884552
341,gjus,0.07697321474552155
342,peri,0.03402888402342796
343,nant,0.04242652654647827
344,paty,0.032690249383449554
345,mard,0.016889069229364395
346,brik,0.044884469360113144
347,amen,0.04609546810388565
348,buzz,0.041039880365133286
349,reif,0.03530542179942131
350,orad,0.05954303592443466
351,scye,0.08135848492383957
352,tegg,0.09013903886079788
353,pita,0.031473733484745026
354,mocs,0.02529899589717388
355,bois,0.047984980046749115
356,ulua,0.10490883141756058
357,ghis,0.0423579216003418
358,wero,0.06260325014591217
359,axon,0.05479211360216141
360,phat,0.03218219056725502
361,zobu,0.06767894327640533
362,utch,0.06933373957872391
363,boza,0.03277692571282387
364,taws,0.0359431691467762
365,nish,0.05179673060774803
366,cavy,0.03899668902158737
367,pigs,0.0323249027132988
368,nare,0.038449954241514206
369,repo,0.04952835291624069
370,welt,0.031048784032464027
371,welf,0.03755795210599899
372,tynd,0.024275261908769608
373,done,0.02771325781941414
374,nell,0.05067336931824684
375,skua,0.07281824201345444
376,hail,0.03672877326607704
377,tutu,0.03298119828104973
378,ebbs,0.11783326417207718
379,agaz,0.0790109783411026
380,each,0.05379696562886238
381,pore,0.03670073673129082
382,kina,0.0321282297372818
383,nary,0.06136586144566536
384,goon,0.028060687705874443
385,addu,0.051789022982120514
386,wirr,0.046195246279239655
387,chit,0.037069760262966156
388,axed,0.05094208940863609
389,cwms,0.1339969038963318
390,trew,0.031411025673151016
391,nhan,0.07559969276189804
392,alky,0.03001667931675911
393,zion,0.04969390109181404
394,onie,0.05380135402083397
395,naut,0.03623286634683609
396,hula,0.036053940653800964
397,boks,0.02762940339744091
398,taxa,0.03182448819279671
399,jouk,0.06043523550033569
400,fuzz,0.0628713071346283
401,yarb,0.0483485646545887
402,prom,0.049050744622945786
403,bleo,0.05012631416320801
404,clef,0.09433241188526154
405,rifi,0.05333087593317032
406,pein,0.027220280840992928
407,eats,0.03463565558195114
408,rids,0.021315332502126694
409,wary,0.04238876327872276
410,bump,0.035030707716941833
411,casa,0.04702005162835121
412,kmet,0.08044636994600296
413,wots,0.045197494328022
414,blit,0.08733344823122025
415,mote,0.01324561145156622
416,gite,0.033491022884845734
417,dams,0.029715964570641518
418,aloo,0.03039790876209736
419,lade,0.025000708177685738
420,aped,0.04477747157216072
421,tead,0.02714679017663002
422,sabe,0.03809594362974167
423,nowt,0.0500938706099987
424,knap,0.06049998477101326
425,stum,0.05380028858780861
426,lent,0.035090234130620956
427,mass,0.012549955397844315
428,nide,0.04055638983845711
429,howl,0.03241951763629913
430,smew,0.0608062818646431
431,abas,0.04387151822447777
432,hehe,0.11673525720834732
433,dino,0.03528335317969322
434,paws,0.03827761113643646
435,calo,0.028919577598571777
436,leys,0.06699709594249725
437,farl,0.03636835515499115
438,rosa,0.03247106447815895
439,moue,0.08410941809415817
440,seis,0.029936134815216064
441,moer,0.023009587079286575
442,bean,0.025885604321956635
443,pogy,0.04475922882556915
444,pump,0.04253675043582916
445,dent,0.031792111694812775
446,army,0.009054986760020256
447,zels,0.049767203629016876
448,ingo,0.0981886088848114
449,kory,0.04260540008544922
450,crin,0.0625314861536026
451,plod,0.0494951456785202
452,sien,0.030377693474292755
453,cult,0.03795544058084488
454,anoa,0.06836753338575363
455,curr,0.04737895727157593
456,dues,0.04048875719308853
457,piff,0.03689530864357948
458,klip,0.06163468211889267
459,spim,0.047362320125103
460,kyah,0.12439971417188644
461,nazi,0.03166486322879791
462,jars,0.04432787373661995
463,vali,0.07130865752696991
464,dame,0.03596647083759308
465,tema,0.022137461230158806
466,rane,0.028421035036444664
467,gasp,0.06212315335869789
468,bugs,0.03281910717487335
469,mosk,0.022473495453596115
470,fous,0.050705019384622574
471,aaru,0.08232645690441132
472,anam,0.041501421481370926
473,govs,0.03705178201198578
474,mete,0.020833175629377365
475,euge,0.06700079143047333
476,ritz,0.04694352671504021
477,apso,0.04658321291208267
478,budi,0.03745283558964729
479,sgad,0.0579286552965641
480,hade,0.0320502445101738
481,beef,0.036877039819955826
482,snew,0.03503299504518509
483,teth,0.02832646295428276
484,pons,0.035249173641204834
485,baps,0.02832643873989582
486,kuan,0.0354791134595871
487,wait,0.024375425651669502
488,snap,0.04614303633570671
489,mona,0.009835448116064072
490,jocu,0.06789112836122513
491,miff,0.04924413934350014
492,frab,0.05720527842640877
493,upla,0.06767336279153824
494,atis,0.0557740181684494
495,oxyl,0.08052068203687668
496,auto,0.054526109248399734
497,fosh,0.04734214395284653
498,bual,0.02460024692118168
499,fugu,0.04839135706424713
500,gert,0.03905327618122101
501,oman,0.07568644732236862
502,teri,0.02953789010643959
503,maty,0.01914682239294052
504,melt,0.02141234092414379
505,untz,0.05713817849755287
506,lota,0.03388143330812454
507,hats,0.02743621915578842
508,tres,0.031559787690639496
509,shih,0.053578488528728485
510,colt,0.037048351019620895
511,alum,0.05705637112259865
512,soya,0.028305402025580406
513,raif,0.05219891294836998
514,soma,0.025441031903028488
515,dork,0.02606833167374134
516,nora,0.04373646527528763
517,fice,0.037210993468761444
518,sten,0.04076938331127167
519,snee,0.05812495946884155
520,vall,0.053615715354681015
521,wali,0.04255034402012825
522,nork,0.03696915879845619
523,coft,0.04634866490960121
524,veps,0.045106928795576096
525,dour,0.031764689832925797
526,rima,0.0294954851269722
527,coss,0.02878974936902523
528,smog,0.05604565143585205
529,pasi,0.05179945379495621
530,koan,0.044960394501686096
531,sody,0.06844568997621536
532,wast,0.03093959577381611
533,yite,0.048045191913843155
534,otus,0.06082993000745773
535,reny,0.038011036813259125
536,yogh,0.06078282743692398
537,ginn,0.03951838240027428
538,pyla,0.03727683797478676
539,akov,0.10789404809474945
540,aria,0.02720540389418602
541,pirl,0.03391476720571518
542,mozz,0.04426606744527817
543,oose,0.06707443296909332
544,dosh,0.0378275066614151
545,kohl,0.11884531378746033
546,bikh,0.1413334161043167
547,burk,0.02199586294591427
548,oyez,0.11333826929330826
549,hohs,0.02564632147550583
550,zerk,0.054581668227910995
551,fore,0.03819579631090164
552,olde,0.05572683364152908
553,dess,0.028939802199602127
554,cart,0.03176601603627205
555,face,0.03747900202870369
556,hexa,0.06060178577899933
557,fans,0.030005626380443573
558,gyny,0.04379973188042641
559,lava,0.033317744731903076
560,fohn,0.08027034252882004
561,dore,0.03264671936631203
562,kutu,0.03895926475524902
563,wain,0.0241450946778059
564,guna,0.03209184110164642
565,quit,0.06974253058433533
566,dans,0.03662605211138725
567,juds,0.04419384151697159
568,bell,0.02560342662036419
569,sels,0.02824421599507332
570,gein,0.035136133432388306
571,vade,0.03663022816181183
572,mace,0.017007147893309593
573,awny,0.05436394736170769
574,andi,0.027788804844021797
575,foul,0.045541830360889435
576,lisp,0.05134200677275658
577,bose,0.026696128770709038
578,eyer,0.057046886533498764
579,spek,0.09575940668582916
580,feru,0.03501038998365402
581,tiou,0.07571400701999664
582,jimp,0.04113483801484108
583,rusk,0.03295401483774185
584,wauk,0.04723082482814789
585,logo,0.030290547758340836
586,grat,0.033840112388134
587,coff,0.05356263369321823
588,mowt,0.018685655668377876
589,prue,0.05174057185649872
590,kink,0.03734410181641579
591,twat,0.060973312705755234
592,sain,0.02668108232319355
593,loca,0.03568495064973831
594,lops,0.028758840635418892
595,sold,0.031026601791381836
596,awat,0.07419083267450333
597,aias,0.02704601176083088
598,head,0.03676886111497879
599,abos,0.02767910249531269
600,amis,0.027887482196092606
601,bram,0.04171130433678627
602,carr,0.0389883853495121
603,dict,0.0702284723520279
604,dirl,0.03863859176635742
605,unca,0.051529280841350555
606,abri,0.04513595625758171
607,slon,0.016288945451378822
608,knob,0.06300725787878036
609,nixe,0.065414197742939
610,wink,0.03171632066369057
611,pahs,0.049952391535043716
612,ower,0.05303116515278816
613,apps,0.05413619428873062
614,yote,0.03822183981537819
615,hout,0.05182971805334091
616,jing,0.05289507657289505
617,jaap,0.06362935155630112
618,modi,0.02415713295340538
619,houf,0.03891352564096451
620,bodo,0.032589804381132126
621,teen,0.017321201041340828
622,obes,0.05077613145112991
623,talk,0.02991899847984314
624,nada,0.03486769646406174
625,faun,0.025810956954956055
626,jiao,0.16155852377414703
627,gaum,0.03377467021346092
628,mood,0.01419435627758503
629,lied,0.024823637679219246
630,hups,0.032041870057582855
631,lead,0.023178797215223312
632,nama,0.04143077880144119
633,vein,0.05192568525671959
634,spug,0.05341176316142082
635,baga,0.031175635755062103
636,loge,0.04023074731230736
637,stub,0.04400366172194481
638,glor,0.03276897594332695
639,drys,0.07771337777376175
640,gate,0.029891543090343475
641,bibb,0.10454244911670685
642,guys,0.056755486875772476
643,iodo,0.10338769853115082
644,toop,0.041256293654441833
645,wilk,0.04461974278092384
646,oxen,0.07501346617937088
647,menu,0.024653038010001183
648,lang,0.03238684684038162
649,oppo,0.07499773055315018
650,skag,0.05948123708367348
651,bago,0.02985386736690998
652,arse,0.03153572604060173
653,pins,0.033041585236787796
654,cell,0.04002465307712555
655,swee,0.0550026074051857
656,hind,0.04050545394420624
657,cyan,0.034641873091459274
658,duit,0.03934932500123978
659,dain,0.03910233825445175
660,ruds,0.02399519830942154
661,tawt,0.035394683480262756
662,icky,0.07460208237171173
663,amoy,0.050660405308008194
664,roka,0.03900899738073349
665,siva,0.03230440244078636
666,oiks,0.05726451054215431
667,lynx,0.171548992395401
668,toto,0.031099626794457436
669,hasp,0.05641870200634003
670,jank,0.049783945083618164
671,oily,0.053234901279211044
672,eaus,0.06636093556880951
673,euro,0.06857980787754059
674,ammu,0.058138832449913025
675,dard,0.04679836705327034
676,gave,0.031023522838950157
677,ulmo,0.05065516382455826
678,rori,0.0323055163025856
679,quod,0.05005286633968353
680,mawr,0.010578534565865993
681,bowl,0.025329474359750748
682,cuke,0.03817465156316757
683,puru,0.033414650708436966
684,tchu,0.10711713135242462
685,parp,0.036903150379657745
686,balt,0.03069954365491867
687,tuna,0.03475010022521019
688,buss,0.026890171691775322
689,ours,0.038015980273485184
690,wall,0.031855642795562744
691,vums,0.056487537920475006
692,eros,0.030375471338629723
693,ohoy,0.07127659022808075
694,geon,0.04454563185572624
695,soda,0.05378928408026695
696,askr,0.24417370557785034
697,kazi,0.03730406612157822
698,caam,0.04339258372783661
699,yaka,0.0387352854013443
700,lare,0.026622416451573372
701,akin,0.08375287055969238
702,bane,0.026222936809062958
703,poxy,0.06356347352266312
704,vasu,0.06364165246486664
705,roam,0.04653722047805786
706,gapy,0.05107450485229492
707,duci,0.07030181586742401
708,tewa,0.07297219336032867
709,jack,0.05250762030482292
710,nerk,0.037068527191877365
711,room,0.032201871275901794
712,hako,0.031024323776364326
713,bran,0.024133505299687386
714,amir,0.04618821665644646
715,dane,0.03748614341020584
716,raun,0.04017271474003792
717,wame,0.03381373733282089
718,resp,0.03921999782323837
719,sers,0.0344398058950901
720,sops,0.04217541962862015
721,oche,0.05066249147057533
722,rear,0.024286750704050064
723,kips,0.036748312413692474
724,pook,0.03557632490992546
725,meak,0.019737014546990395
726,tsks,0.1376703679561615
727,honk,0.0342150442302227
728,toad,0.032598428428173065
729,shoq,0.2578493356704712
730,pyes,0.041347213089466095
731,zeps,0.035491131246089935
732,prey,0.04093698039650917
733,acle,0.061174556612968445
734,item,0.06339006870985031
735,dish,0.04025722295045853
736,door,0.03274040296673775
737,sans,0.03535778820514679
738,kuta,0.03617987409234047
739,whir,0.06481201946735382
740,gurr,0.03731880709528923
741,play,0.0537702776491642
742,site,0.03362884745001793
743,pory,0.031034128740429878
744,kath,0.03896886482834816
745,boet,0.035312578082084656
746,ared,0.012263825163245201
747,cuna,0.04297081381082535
748,cava,0.03891802579164505
749,nabk,0.2627105712890625
750,alem,0.03841879218816757
751,duan,0.02660415507853031
752,trot,0.023015420883893967
753,inga,0.05528169125318527
754,gobo,0.0436134971678257
755,galt,0.02643904834985733
756,tocs,0.04205290973186493
757,duds,0.04780006408691406
758,crux,0.07873077690601349
759,deek,0.031127948313951492
760,pole,0.03289258852601051
761,fado,0.047246117144823074
762,pacs,0.0385882630944252
763,dola,0.02854391187429428
764,alus,0.026235384866595268
765,saws,0.0288200955837965
766,sulu,0.05188364163041115
767,fuye,0.099110908806324
768,riad,0.02700873278081417
769,pium,0.06935033202171326
770,unto,0.04338640347123146
771,gype,0.0428757518529892
772,ragi,0.025825243443250656
773,amar,0.035459842532873154
774,harv,0.3300723433494568
775,olid,0.07475648820400238
776,leme,0.023883379995822906
777,swan,0.019491396844387054
778,goaf,0.03539831191301346
779,dode,0.03927145525813103
780,suku,0.03896550089120865
781,davy,0.03122337907552719
782,cape,0.03654930740594864
783,cast,0.04007761925458908
784,nurs,0.029304979369044304
785,gren,0.03304377943277359
786,lede,0.02399934083223343
787,koro,0.05071866139769554
788,cond,0.04450152814388275
789,aper,0.044415149837732315
790,dani,0.038793936371803284
791,mobe,0.015529532916843891
792,gorp,0.03952625021338463
793,yerb,0.06830079108476639
794,moed,0.01592293195426464
795,lyon,0.04284747689962387
796,fate,0.0337437242269516
797,blin,0.09111756831407547
798,acta,0.04874185845255852
799,trub,0.08870105445384979
800,king,0.037575505673885345
801,riot,0.03553740680217743
802,anns,0.02124748006463051
803,hoke,0.034779056906700134
804,toma,0.02429257519543171
805,argo,0.029026083648204803
806,drub,0.06887467205524445
807,unde,0.03142942488193512
808,okay,0.08984582871198654
809,rams,0.01621449925005436
810,slur,0.03563357889652252
811,fuds,0.05886489897966385
812,ouds,0.04611615836620331
813,kaws,0.04833454266190529
814,neuk,0.08072058856487274
815,spig,0.08769933879375458
816,chop,0.041803304105997086
817,fier,0.04462394863367081
818,finn,0.029202887788414955
819,rynt,0.03973505645990372
820,qadi,0.03542393073439598
821,bosc,0.05791974440217018
822,sina,0.029882915318012238
823,ucal,0.08156398683786392
824,lack,0.04339184984564781
825,snig,0.05235447734594345
826,waky,0.04163910448551178
827,ausu,0.032470934092998505
828,pani,0.03336617723107338
829,arfs,0.016083423048257828
830,snop,0.06389906257390976
831,epee,0.062052853405475616
832,trow,0.027228493243455887
833,wino,0.029584717005491257
834,buba,0.031185723841190338
835,wonk,0.04008655995130539
836,wank,0.025800157338380814
837,ryen,0.025682497769594193
838,zack,0.0609915629029274
839,ural,0.04884393513202667
840,zurf,0.08101741969585419
841,ikan,0.0862283706665039
842,weil,0.039108600467443466
843,stye,0.07580534368753433
844,tonk,0.02803703211247921
845,tugs,0.03419329971075058
846,cepa,0.0501009039580822
847,fere,0.03193718567490578
848,auca,0.03510986268520355
849,vast,0.05228394269943237
850,legs,0.02005596272647381
851,lolo,0.028870699927210808
852,kype,0.04442388564348221
853,blam,0.05024749040603638
854,ryas,0.012833519838750362
855,susi,0.057817552238702774
856,sidy,0.05208095163106918
857,turb,0.1032741591334343
858,hist,0.042677007615566254
859,goan,0.025051157921552658
860,ainu,0.047924477607011795
861,gast,0.037615589797496796
862,whin,0.04684704169631004
863,yeah,0.08978500962257385
864,ferm,0.04571264237165451
865,huse,0.04481185972690582
866,hoss,0.03403355926275253
867,weer,0.03871758282184601
868,haab,0.11943037807941437
869,sego,0.0457889623939991
870,moup,0.018602974712848663
871,luma,0.02288598008453846
872,loys,0.01977706328034401
873,rect,0.12325890362262726
874,fund,0.04454096406698227
875,ryot,0.03092237561941147
876,snag,0.034207381308078766
877,bate,0.02708343416452408
878,yest,0.041303955018520355
879,hurr,0.04102800786495209
880,cill,0.035957787185907364
881,yese,0.04927019029855728
882,aunt,0.08322252333164215
883,mini,0.012759486213326454
884,emmy,0.06019528955221176
885,ralf,0.04967191070318222
886,axis,0.035060133785009384
887,mice,0.02208685502409935
888,fons,0.03693792223930359
889,myxa,0.06201539933681488
890,sare,0.042594753205776215
891,nemn,0.24464283883571625
892,dada,0.03734021633863449
893,bord,0.03598553314805031
894,klan,0.04936732351779938
895,goss,0.04392065480351448
896,deny,0.029514331370592117
897,ords,0.0315975695848465
898,pelt,0.038051798939704895
899,kran,0.037513893097639084
900,rasa,0.039957527071237564
901,cams,0.03166749328374863
902,geet,0.037480439990758896
903,yill,0.055486664175987244
904,judy,0.051472779363393784
905,wang,0.029367396607995033
906,weem,0.044900618493556976
907,moth,0.01511348132044077
908,shoa,0.05194975435733795
909,pize,0.03912898525595665
910,pela,0.031542081385850906
911,dedo,0.03548004478216171
912,benn,0.025687463581562042
913,skoo,0.0723838359117508
914,ripp,0.06624741852283478
915,mosh,0.015439609065651894
916,tefs,0.06301727890968323
917,mobs,0.013686568476259708
918,rume,0.03034660965204239
919,wack,0.04510410130023956
920,lors,0.028287135064601898
921,gamp,0.04140058904886246
922,laet,0.03447173908352852
923,kang,0.03690050542354584
924,swom,0.05749994143843651
925,susu,0.049834929406642914
926,loof,0.03520992770791054
927,clam,0.04940227046608925
928,lezz,0.04647490754723549
929,mast,0.023168547078967094
930,taun,0.016800787299871445
931,obis,0.049970801919698715
932,rump,0.03713810071349144
933,sics,0.05759584158658981
934,gags,0.03000607341527939
935,skug,0.058581963181495667
936,lave,0.025685764849185944
937,vena,0.04259558767080307
938,enol,0.11494667828083038
939,core,0.035330794751644135
940,haka,0.03251217305660248
941,guha,0.06312283873558044
942,lasa,0.044392481446266174
943,cadi,0.03461132198572159
944,inez,0.06284761428833008
945,roch,0.03322885185480118
946,bull,0.024170421063899994
947,ings,0.06561640650033951
948,iter,0.05550183728337288
949,tole,0.02469317987561226
950,tose,0.0285955797880888
951,duck,0.040764953941106796
952,jird,0.06293812394142151
953,daur,0.036997463554143906
954,seta,0.03957366198301315
955,ramp,0.042071957141160965
956,stag,0.03762203827500343
957,chao,0.07228636741638184
958,bolk,0.03141263872385025
959,wynn,0.013696865178644657
960,ibis,0.06709707528352737
961,love,0.03727654367685318
962,cogs,0.04622157663106918
963,roji,0.04921018332242966
964,tiam,0.042158372700214386
965,akal,0.08302582800388336
966,buds,0.03727786988019943
967,fuci,0.07686202973127365
968,lunn,0.030950836837291718
969,what,0.027593739330768585
970,boom,0.031138615682721138
971,euoi,0.12347802519798279
972,aida,0.06530387699604034
973,roum,0.03333137184381485
974,yere,0.03985399380326271
975,kees,0.04244474321603775
976,juco,0.04804793745279312
977,john,0.08028329163789749
978,bonk,0.025756968185305595
979,sile,0.03703831881284714
980,lame,0.02777530439198017
981,deke,0.039068300276994705
